Lattitude        Longitude       
4537132.13       -712444.7411    
4537132.13       -701312.792     
4537132.13       -690180.8429    
4537132.13       -679048.8938    
4537132.13       -667916.9448    
4537132.13       -656784.9957    
4537132.13       -645653.0466    
4537132.13       -634521.0975    
4537132.13       -623389.1484    
4537132.13       -612257.1994    
4537132.13       -601125.2503    
4537132.13       -589993.3012    
4537132.13       -578861.3521    
4537132.13       -567729.403     
4537132.13       -556597.454     
4537132.13       -545465.5049    
4537132.13       -534333.5558    
4537132.13       -523201.6067    
4537132.13       -512069.6576    
4537132.13       -500937.7086    
4537132.13       -489805.7595    
4537132.13       -478673.8104    
4537132.13       -467541.8613    
4537132.13       -456409.9123    
4537132.13       -445277.9632    
4537132.13       -434146.0141    
4537132.13       -423014.065     
4537132.13       -411882.1159    
4537132.13       -400750.1669    
4537132.13       -389618.2178    
4537132.13       -378486.2687    
4537132.13       -367354.3196    
4537132.13       -356222.3705    
4537132.13       -345090.4215    
4537132.13       -333958.4724    
4537132.13       -322826.5233    
4537132.13       -311694.5742    
4537132.13       -300562.6251    
4537132.13       -289430.6761    
4537132.13       -278298.727     
4537132.13       -267166.7779    
4537132.13       -256034.8288    
4537132.13       -244902.8797    
4537132.13       -233770.9307    
4537132.13       -222638.9816    
4537132.13       -211507.0325    
4537132.13       -200375.0834    
4537132.13       -189243.1343    
4537132.13       -178111.1853    
4537132.13       -166979.2362    
4537132.13       -155847.2871    
4537132.13       -144715.338     
4537132.13       -133583.389     
4537132.13       -122451.4399    
4537132.13       -111319.4908    
4537132.13       -100187.5417    
4537132.13       -89055.5926     
4537132.13       -77923.6436     
4537132.13       -66791.6945     
4537132.13       -55659.7454     
4537132.13       -44527.7963     
4537132.13       -33395.8472     
4537132.13       -22263.8982     
4537132.13       -11131.9491     
4537132.13       0.0             
4537132.13       11131.9491      
4537132.13       22263.8982      
4537132.13       33395.8472      
4537132.13       44527.7963      
4537132.13       55659.7454      
4537132.13       66791.6945      
4537132.13       77923.6436      
4537132.13       89055.5926      
4537132.13       100187.5417     
4537132.13       111319.4908     
4537132.13       122451.4399     
4537132.13       133583.389      
4537132.13       144715.338      
4537132.13       155847.2871     
4537132.13       166979.2362     
4537132.13       178111.1853     
4537132.13       189243.1343     
4537132.13       200375.0834     
4537132.13       211507.0325     
4537132.13       222638.9816     
4537132.13       233770.9307     
4537132.13       244902.8797     
4537132.13       256034.8288     
4537132.13       267166.7779     
4537132.13       278298.727      
4537132.13       289430.6761     
4537132.13       300562.6251     
4537132.13       311694.5742     
4537132.13       322826.5233     
4537132.13       333958.4724     
4537132.13       345090.4215     
4537132.13       356222.3705     
4537132.13       367354.3196     
4537132.13       378486.2687     
4537132.13       389618.2178     
4537132.13       400750.1669     
4537132.13       411882.1159     
4537132.13       423014.065      
4537132.13       434146.0141     
4537132.13       445277.9632     
4537132.13       456409.9123     
4537132.13       467541.8613     
4537132.13       478673.8104     
4537132.13       489805.7595     
4551210.9197     -1035271.2644   
4551210.9197     -1024139.3153   
4551210.9197     -1013007.3662   
4551210.9197     -1001875.4171   
4551210.9197     -990743.4681    
4551210.9197     -979611.519     
4551210.9197     -968479.5699    
4551210.9197     -957347.6208    
4551210.9197     -946215.6717    
4551210.9197     -935083.7227    
4551210.9197     -923951.7736    
4551210.9197     -912819.8245    
4551210.9197     -901687.8754    
4551210.9197     -890555.9263    
4551210.9197     -879423.9773    
4551210.9197     -868292.0282    
4551210.9197     -857160.0791    
4551210.9197     -846028.13      
4551210.9197     -834896.1809    
4551210.9197     -823764.2319    
4551210.9197     -812632.2828    
4551210.9197     -801500.3337    
4551210.9197     -790368.3846    
4551210.9197     -779236.4356    
4551210.9197     -768104.4865    
4551210.9197     -756972.5374    
4551210.9197     -745840.5883    
4551210.9197     -734708.6392    
4551210.9197     -723576.6902    
4551210.9197     -712444.7411    
4551210.9197     -701312.792     
4551210.9197     -690180.8429    
4551210.9197     -679048.8938    
4551210.9197     -667916.9448    
4551210.9197     -656784.9957    
4551210.9197     -645653.0466    
4551210.9197     -634521.0975    
4551210.9197     -623389.1484    
4551210.9197     -612257.1994    
4551210.9197     -601125.2503    
4551210.9197     -589993.3012    
4551210.9197     -578861.3521    
4551210.9197     -567729.403     
4551210.9197     -556597.454     
4551210.9197     -545465.5049    
4551210.9197     -534333.5558    
4551210.9197     -523201.6067    
4551210.9197     -512069.6576    
4551210.9197     -500937.7086    
4551210.9197     -489805.7595    
4551210.9197     -478673.8104    
4551210.9197     -467541.8613    
4551210.9197     -456409.9123    
4551210.9197     -445277.9632    
4551210.9197     -434146.0141    
4551210.9197     -423014.065     
4551210.9197     -411882.1159    
4551210.9197     -400750.1669    
4551210.9197     -389618.2178    
4551210.9197     -378486.2687    
4551210.9197     -367354.3196    
4551210.9197     -356222.3705    
4551210.9197     -345090.4215    
4551210.9197     -333958.4724    
4551210.9197     -322826.5233    
4551210.9197     -311694.5742    
4551210.9197     -300562.6251    
4551210.9197     -289430.6761    
4551210.9197     -278298.727     
4551210.9197     -267166.7779    
4551210.9197     -256034.8288    
4551210.9197     -244902.8797    
4551210.9197     -233770.9307    
4551210.9197     -222638.9816    
4551210.9197     -211507.0325    
4551210.9197     -200375.0834    
4551210.9197     -189243.1343    
4551210.9197     -178111.1853    
4551210.9197     -166979.2362    
4551210.9197     -155847.2871    
4551210.9197     -144715.338     
4551210.9197     -133583.389     
4551210.9197     -122451.4399    
4551210.9197     -111319.4908    
4551210.9197     -100187.5417    
4551210.9197     -89055.5926     
4551210.9197     -77923.6436     
4551210.9197     -66791.6945     
4551210.9197     -55659.7454     
4551210.9197     -44527.7963     
4551210.9197     -33395.8472     
4551210.9197     -22263.8982     
4551210.9197     -11131.9491     
4551210.9197     0.0             
4551210.9197     11131.9491      
4551210.9197     22263.8982      
4551210.9197     33395.8472      
4551210.9197     44527.7963      
4551210.9197     55659.7454      
4551210.9197     66791.6945      
4551210.9197     77923.6436      
4551210.9197     89055.5926      
4551210.9197     100187.5417     
4551210.9197     111319.4908     
4551210.9197     122451.4399     
4551210.9197     133583.389      
4551210.9197     144715.338      
4551210.9197     155847.2871     
4551210.9197     166979.2362     
4551210.9197     178111.1853     
4551210.9197     189243.1343     
4551210.9197     200375.0834     
4551210.9197     211507.0325     
4551210.9197     222638.9816     
4551210.9197     233770.9307     
4551210.9197     244902.8797     
4551210.9197     256034.8288     
4551210.9197     267166.7779     
4551210.9197     278298.727      
4551210.9197     289430.6761     
4551210.9197     300562.6251     
4551210.9197     311694.5742     
4551210.9197     322826.5233     
4551210.9197     333958.4724     
4551210.9197     345090.4215     
4551210.9197     356222.3705     
4551210.9197     367354.3196     
4551210.9197     378486.2687     
4551210.9197     389618.2178     
4551210.9197     400750.1669     
4551210.9197     411882.1159     
4551210.9197     423014.065      
4551210.9197     434146.0141     
4551210.9197     445277.9632     
4551210.9197     456409.9123     
4551210.9197     467541.8613     
4551210.9197     478673.8104     
4551210.9197     489805.7595     
4565308.7824     -1035271.2644   
4565308.7824     -1024139.3153   
4565308.7824     -1013007.3662   
4565308.7824     -1001875.4171   
4565308.7824     -990743.4681    
4565308.7824     -979611.519     
4565308.7824     -968479.5699    
4565308.7824     -957347.6208    
4565308.7824     -946215.6717    
4565308.7824     -935083.7227    
4565308.7824     -923951.7736    
4565308.7824     -912819.8245    
4565308.7824     -901687.8754    
4565308.7824     -890555.9263    
4565308.7824     -879423.9773    
4565308.7824     -868292.0282    
4565308.7824     -857160.0791    
4565308.7824     -846028.13      
4565308.7824     -834896.1809    
4565308.7824     -823764.2319    
4565308.7824     -812632.2828    
4565308.7824     -801500.3337    
4565308.7824     -790368.3846    
4565308.7824     -779236.4356    
4565308.7824     -768104.4865    
4565308.7824     -756972.5374    
4565308.7824     -745840.5883    
4565308.7824     -734708.6392    
4565308.7824     -723576.6902    
4565308.7824     -712444.7411    
4565308.7824     -701312.792     
4565308.7824     -690180.8429    
4565308.7824     -679048.8938    
4565308.7824     -667916.9448    
4565308.7824     -656784.9957    
4565308.7824     -645653.0466    
4565308.7824     -634521.0975    
4565308.7824     -623389.1484    
4565308.7824     -612257.1994    
4565308.7824     -601125.2503    
4565308.7824     -589993.3012    
4565308.7824     -578861.3521    
4565308.7824     -567729.403     
4565308.7824     -556597.454     
4565308.7824     -545465.5049    
4565308.7824     -534333.5558    
4565308.7824     -523201.6067    
4565308.7824     -512069.6576    
4565308.7824     -500937.7086    
4565308.7824     -489805.7595    
4565308.7824     -478673.8104    
4565308.7824     -467541.8613    
4565308.7824     -456409.9123    
4565308.7824     -445277.9632    
4565308.7824     -434146.0141    
4565308.7824     -423014.065     
4565308.7824     -411882.1159    
4565308.7824     -400750.1669    
4565308.7824     -389618.2178    
4565308.7824     -378486.2687    
4565308.7824     -367354.3196    
4565308.7824     -356222.3705    
4565308.7824     -345090.4215    
4565308.7824     -333958.4724    
4565308.7824     -322826.5233    
4565308.7824     -311694.5742    
4565308.7824     -300562.6251    
4565308.7824     -289430.6761    
4565308.7824     -278298.727     
4565308.7824     -267166.7779    
4565308.7824     -256034.8288    
4565308.7824     -244902.8797    
4565308.7824     -233770.9307    
4565308.7824     -222638.9816    
4565308.7824     -211507.0325    
4565308.7824     -200375.0834    
4565308.7824     -189243.1343    
4565308.7824     -178111.1853    
4565308.7824     -166979.2362    
4565308.7824     -155847.2871    
4565308.7824     -144715.338     
4565308.7824     -133583.389     
4565308.7824     -122451.4399    
4565308.7824     -111319.4908    
4565308.7824     -100187.5417    
4565308.7824     -89055.5926     
4565308.7824     -77923.6436     
4565308.7824     -66791.6945     
4565308.7824     -55659.7454     
4565308.7824     -44527.7963     
4565308.7824     -33395.8472     
4565308.7824     -22263.8982     
4565308.7824     -11131.9491     
4565308.7824     0.0             
4565308.7824     11131.9491      
4565308.7824     22263.8982      
4565308.7824     33395.8472      
4565308.7824     44527.7963      
4565308.7824     55659.7454      
4565308.7824     66791.6945      
4565308.7824     77923.6436      
4565308.7824     89055.5926      
4565308.7824     100187.5417     
4565308.7824     111319.4908     
4565308.7824     122451.4399     
4565308.7824     133583.389      
4565308.7824     144715.338      
4565308.7824     155847.2871     
4565308.7824     166979.2362     
4565308.7824     178111.1853     
4565308.7824     189243.1343     
4565308.7824     200375.0834     
4565308.7824     211507.0325     
4565308.7824     222638.9816     
4565308.7824     233770.9307     
4565308.7824     244902.8797     
4565308.7824     256034.8288     
4565308.7824     267166.7779     
4565308.7824     278298.727      
4565308.7824     289430.6761     
4565308.7824     300562.6251     
4565308.7824     311694.5742     
4565308.7824     322826.5233     
4565308.7824     333958.4724     
4565308.7824     345090.4215     
4565308.7824     356222.3705     
4565308.7824     367354.3196     
4565308.7824     378486.2687     
4565308.7824     389618.2178     
4565308.7824     400750.1669     
4565308.7824     411882.1159     
4565308.7824     423014.065      
4565308.7824     434146.0141     
4565308.7824     445277.9632     
4565308.7824     456409.9123     
4565308.7824     467541.8613     
4565308.7824     478673.8104     
4565308.7824     489805.7595     
4579425.8129     -1035271.2644   
4579425.8129     -1024139.3153   
4579425.8129     -1013007.3662   
4579425.8129     -1001875.4171   
4579425.8129     -990743.4681    
4579425.8129     -979611.519     
4579425.8129     -968479.5699    
4579425.8129     -957347.6208    
4579425.8129     -946215.6717    
4579425.8129     -935083.7227    
4579425.8129     -923951.7736    
4579425.8129     -912819.8245    
4579425.8129     -901687.8754    
4579425.8129     -890555.9263    
4579425.8129     -879423.9773    
4579425.8129     -868292.0282    
4579425.8129     -857160.0791    
4579425.8129     -846028.13      
4579425.8129     -834896.1809    
4579425.8129     -823764.2319    
4579425.8129     -812632.2828    
4579425.8129     -801500.3337    
4579425.8129     -790368.3846    
4579425.8129     -779236.4356    
4579425.8129     -768104.4865    
4579425.8129     -756972.5374    
4579425.8129     -745840.5883    
4579425.8129     -734708.6392    
4579425.8129     -723576.6902    
4579425.8129     -712444.7411    
4579425.8129     -701312.792     
4579425.8129     -690180.8429    
4579425.8129     -679048.8938    
4579425.8129     -667916.9448    
4579425.8129     -656784.9957    
4579425.8129     -645653.0466    
4579425.8129     -634521.0975    
4579425.8129     -623389.1484    
4579425.8129     -612257.1994    
4579425.8129     -601125.2503    
4579425.8129     -589993.3012    
4579425.8129     -578861.3521    
4579425.8129     -567729.403     
4579425.8129     -556597.454     
4579425.8129     -545465.5049    
4579425.8129     -534333.5558    
4579425.8129     -523201.6067    
4579425.8129     -512069.6576    
4579425.8129     -500937.7086    
4579425.8129     -489805.7595    
4579425.8129     -478673.8104    
4579425.8129     -467541.8613    
4579425.8129     -456409.9123    
4579425.8129     -445277.9632    
4579425.8129     -434146.0141    
4579425.8129     -423014.065     
4579425.8129     -411882.1159    
4579425.8129     -400750.1669    
4579425.8129     -389618.2178    
4579425.8129     -378486.2687    
4579425.8129     -367354.3196    
4579425.8129     -356222.3705    
4579425.8129     -345090.4215    
4579425.8129     -333958.4724    
4579425.8129     -322826.5233    
4579425.8129     -311694.5742    
4579425.8129     -300562.6251    
4579425.8129     -289430.6761    
4579425.8129     -278298.727     
4579425.8129     -267166.7779    
4579425.8129     -256034.8288    
4579425.8129     -244902.8797    
4579425.8129     -233770.9307    
4579425.8129     -222638.9816    
4579425.8129     -211507.0325    
4579425.8129     -200375.0834    
4579425.8129     -189243.1343    
4579425.8129     -178111.1853    
4579425.8129     -166979.2362    
4579425.8129     -155847.2871    
4579425.8129     -144715.338     
4579425.8129     -133583.389     
4579425.8129     -122451.4399    
4579425.8129     -111319.4908    
4579425.8129     -100187.5417    
4579425.8129     -89055.5926     
4579425.8129     -77923.6436     
4579425.8129     -66791.6945     
4579425.8129     -55659.7454     
4579425.8129     -44527.7963     
4579425.8129     -33395.8472     
4579425.8129     -22263.8982     
4579425.8129     -11131.9491     
4579425.8129     0.0             
4579425.8129     11131.9491      
4579425.8129     22263.8982      
4579425.8129     33395.8472      
4579425.8129     44527.7963      
4579425.8129     55659.7454      
4579425.8129     66791.6945      
4579425.8129     77923.6436      
4579425.8129     89055.5926      
4579425.8129     100187.5417     
4579425.8129     111319.4908     
4579425.8129     122451.4399     
4579425.8129     133583.389      
4579425.8129     144715.338      
4579425.8129     155847.2871     
4579425.8129     166979.2362     
4579425.8129     178111.1853     
4579425.8129     189243.1343     
4579425.8129     200375.0834     
4579425.8129     211507.0325     
4579425.8129     222638.9816     
4579425.8129     233770.9307     
4579425.8129     244902.8797     
4579425.8129     256034.8288     
4579425.8129     267166.7779     
4579425.8129     278298.727      
4579425.8129     289430.6761     
4579425.8129     300562.6251     
4579425.8129     311694.5742     
4579425.8129     322826.5233     
4579425.8129     333958.4724     
4579425.8129     345090.4215     
4579425.8129     356222.3705     
4579425.8129     367354.3196     
4579425.8129     378486.2687     
4579425.8129     389618.2178     
4579425.8129     400750.1669     
4579425.8129     411882.1159     
4579425.8129     423014.065      
4579425.8129     434146.0141     
4579425.8129     445277.9632     
4579425.8129     456409.9123     
4579425.8129     467541.8613     
4579425.8129     478673.8104     
4579425.8129     489805.7595     
4593562.1065     -1035271.2644   
4593562.1065     -1024139.3153   
4593562.1065     -1013007.3662   
4593562.1065     -1001875.4171   
4593562.1065     -990743.4681    
4593562.1065     -979611.519     
4593562.1065     -968479.5699    
4593562.1065     -957347.6208    
4593562.1065     -946215.6717    
4593562.1065     -935083.7227    
4593562.1065     -923951.7736    
4593562.1065     -912819.8245    
4593562.1065     -901687.8754    
4593562.1065     -890555.9263    
4593562.1065     -879423.9773    
4593562.1065     -868292.0282    
4593562.1065     -857160.0791    
4593562.1065     -846028.13      
4593562.1065     -834896.1809    
4593562.1065     -823764.2319    
4593562.1065     -812632.2828    
4593562.1065     -801500.3337    
4593562.1065     -790368.3846    
4593562.1065     -779236.4356    
4593562.1065     -768104.4865    
4593562.1065     -756972.5374    
4593562.1065     -745840.5883    
4593562.1065     -734708.6392    
4593562.1065     -723576.6902    
4593562.1065     -712444.7411    
4593562.1065     -701312.792     
4593562.1065     -690180.8429    
4593562.1065     -679048.8938    
4593562.1065     -667916.9448    
4593562.1065     -656784.9957    
4593562.1065     -645653.0466    
4593562.1065     -634521.0975    
4593562.1065     -623389.1484    
4593562.1065     -612257.1994    
4593562.1065     -601125.2503    
4593562.1065     -589993.3012    
4593562.1065     -578861.3521    
4593562.1065     -567729.403     
4593562.1065     -556597.454     
4593562.1065     -545465.5049    
4593562.1065     -534333.5558    
4593562.1065     -523201.6067    
4593562.1065     -512069.6576    
4593562.1065     -500937.7086    
4593562.1065     -489805.7595    
4593562.1065     -478673.8104    
4593562.1065     -467541.8613    
4593562.1065     -456409.9123    
4593562.1065     -445277.9632    
4593562.1065     -434146.0141    
4593562.1065     -423014.065     
4593562.1065     -411882.1159    
4593562.1065     -400750.1669    
4593562.1065     -389618.2178    
4593562.1065     -378486.2687    
4593562.1065     -367354.3196    
4593562.1065     -356222.3705    
4593562.1065     -345090.4215    
4593562.1065     -333958.4724    
4593562.1065     -322826.5233    
4593562.1065     -311694.5742    
4593562.1065     -300562.6251    
4593562.1065     -289430.6761    
4593562.1065     -278298.727     
4593562.1065     -267166.7779    
4593562.1065     -256034.8288    
4593562.1065     -244902.8797    
4593562.1065     -233770.9307    
4593562.1065     -222638.9816    
4593562.1065     -211507.0325    
4593562.1065     -200375.0834    
4593562.1065     -189243.1343    
4593562.1065     -178111.1853    
4593562.1065     -166979.2362    
4593562.1065     -155847.2871    
4593562.1065     -144715.338     
4593562.1065     -133583.389     
4593562.1065     -122451.4399    
4593562.1065     -111319.4908    
4593562.1065     -100187.5417    
4593562.1065     -89055.5926     
4593562.1065     -77923.6436     
4593562.1065     -66791.6945     
4593562.1065     -55659.7454     
4593562.1065     -44527.7963     
4593562.1065     -33395.8472     
4593562.1065     -22263.8982     
4593562.1065     -11131.9491     
4593562.1065     0.0             
4593562.1065     11131.9491      
4593562.1065     22263.8982      
4593562.1065     33395.8472      
4593562.1065     44527.7963      
4593562.1065     55659.7454      
4593562.1065     66791.6945      
4593562.1065     77923.6436      
4593562.1065     89055.5926      
4593562.1065     100187.5417     
4593562.1065     111319.4908     
4593562.1065     122451.4399     
4593562.1065     133583.389      
4593562.1065     144715.338      
4593562.1065     155847.2871     
4593562.1065     166979.2362     
4593562.1065     178111.1853     
4593562.1065     189243.1343     
4593562.1065     200375.0834     
4593562.1065     211507.0325     
4593562.1065     222638.9816     
4593562.1065     233770.9307     
4593562.1065     244902.8797     
4593562.1065     256034.8288     
4593562.1065     267166.7779     
4593562.1065     278298.727      
4593562.1065     289430.6761     
4593562.1065     300562.6251     
4593562.1065     311694.5742     
4593562.1065     322826.5233     
4593562.1065     333958.4724     
4593562.1065     345090.4215     
4593562.1065     356222.3705     
4593562.1065     367354.3196     
4593562.1065     378486.2687     
4593562.1065     389618.2178     
4593562.1065     400750.1669     
4593562.1065     411882.1159     
4593562.1065     423014.065      
4593562.1065     434146.0141     
4593562.1065     445277.9632     
4593562.1065     456409.9123     
4593562.1065     467541.8613     
4593562.1065     478673.8104     
4593562.1065     489805.7595     
4607717.7591     -1035271.2644   
4607717.7591     -1024139.3153   
4607717.7591     -1013007.3662   
4607717.7591     -1001875.4171   
4607717.7591     -990743.4681    
4607717.7591     -979611.519     
4607717.7591     -968479.5699    
4607717.7591     -957347.6208    
4607717.7591     -946215.6717    
4607717.7591     -935083.7227    
4607717.7591     -923951.7736    
4607717.7591     -912819.8245    
4607717.7591     -901687.8754    
4607717.7591     -890555.9263    
4607717.7591     -879423.9773    
4607717.7591     -868292.0282    
4607717.7591     -857160.0791    
4607717.7591     -846028.13      
4607717.7591     -834896.1809    
4607717.7591     -823764.2319    
4607717.7591     -812632.2828    
4607717.7591     -801500.3337    
4607717.7591     -790368.3846    
4607717.7591     -779236.4356    
4607717.7591     -768104.4865    
4607717.7591     -756972.5374    
4607717.7591     -745840.5883    
4607717.7591     -734708.6392    
4607717.7591     -723576.6902    
4607717.7591     -712444.7411    
4607717.7591     -701312.792     
4607717.7591     -690180.8429    
4607717.7591     -679048.8938    
4607717.7591     -667916.9448    
4607717.7591     -656784.9957    
4607717.7591     -645653.0466    
4607717.7591     -634521.0975    
4607717.7591     -623389.1484    
4607717.7591     -612257.1994    
4607717.7591     -601125.2503    
4607717.7591     -589993.3012    
4607717.7591     -578861.3521    
4607717.7591     -567729.403     
4607717.7591     -556597.454     
4607717.7591     -545465.5049    
4607717.7591     -534333.5558    
4607717.7591     -523201.6067    
4607717.7591     -512069.6576    
4607717.7591     -500937.7086    
4607717.7591     -489805.7595    
4607717.7591     -478673.8104    
4607717.7591     -467541.8613    
4607717.7591     -456409.9123    
4607717.7591     -445277.9632    
4607717.7591     -434146.0141    
4607717.7591     -423014.065     
4607717.7591     -411882.1159    
4607717.7591     -400750.1669    
4607717.7591     -389618.2178    
4607717.7591     -378486.2687    
4607717.7591     -367354.3196    
4607717.7591     -356222.3705    
4607717.7591     -345090.4215    
4607717.7591     -333958.4724    
4607717.7591     -322826.5233    
4607717.7591     -311694.5742    
4607717.7591     -300562.6251    
4607717.7591     -289430.6761    
4607717.7591     -278298.727     
4607717.7591     -267166.7779    
4607717.7591     -256034.8288    
4607717.7591     -244902.8797    
4607717.7591     -233770.9307    
4607717.7591     -222638.9816    
4607717.7591     -211507.0325    
4607717.7591     -200375.0834    
4607717.7591     -189243.1343    
4607717.7591     -178111.1853    
4607717.7591     -166979.2362    
4607717.7591     -155847.2871    
4607717.7591     -144715.338     
4607717.7591     -133583.389     
4607717.7591     -122451.4399    
4607717.7591     -111319.4908    
4607717.7591     -100187.5417    
4607717.7591     -89055.5926     
4607717.7591     -77923.6436     
4607717.7591     -66791.6945     
4607717.7591     -55659.7454     
4607717.7591     -44527.7963     
4607717.7591     -33395.8472     
4607717.7591     -22263.8982     
4607717.7591     -11131.9491     
4607717.7591     0.0             
4607717.7591     11131.9491      
4607717.7591     22263.8982      
4607717.7591     33395.8472      
4607717.7591     44527.7963      
4607717.7591     55659.7454      
4607717.7591     66791.6945      
4607717.7591     77923.6436      
4607717.7591     89055.5926      
4607717.7591     100187.5417     
4607717.7591     111319.4908     
4607717.7591     122451.4399     
4607717.7591     133583.389      
4607717.7591     144715.338      
4607717.7591     155847.2871     
4607717.7591     166979.2362     
4607717.7591     178111.1853     
4607717.7591     189243.1343     
4607717.7591     200375.0834     
4607717.7591     211507.0325     
4607717.7591     222638.9816     
4607717.7591     233770.9307     
4607717.7591     244902.8797     
4607717.7591     256034.8288     
4607717.7591     267166.7779     
4607717.7591     278298.727      
4607717.7591     289430.6761     
4607717.7591     300562.6251     
4607717.7591     311694.5742     
4607717.7591     322826.5233     
4607717.7591     333958.4724     
4607717.7591     345090.4215     
4607717.7591     356222.3705     
4607717.7591     367354.3196     
4607717.7591     378486.2687     
4607717.7591     389618.2178     
4607717.7591     400750.1669     
4607717.7591     411882.1159     
4607717.7591     423014.065      
4607717.7591     434146.0141     
4607717.7591     445277.9632     
4607717.7591     456409.9123     
4607717.7591     467541.8613     
4607717.7591     478673.8104     
4607717.7591     489805.7595     
4621892.8671     -1035271.2644   
4621892.8671     -1024139.3153   
4621892.8671     -1013007.3662   
4621892.8671     -1001875.4171   
4621892.8671     -990743.4681    
4621892.8671     -979611.519     
4621892.8671     -968479.5699    
4621892.8671     -957347.6208    
4621892.8671     -946215.6717    
4621892.8671     -935083.7227    
4621892.8671     -923951.7736    
4621892.8671     -912819.8245    
4621892.8671     -901687.8754    
4621892.8671     -890555.9263    
4621892.8671     -879423.9773    
4621892.8671     -868292.0282    
4621892.8671     -857160.0791    
4621892.8671     -846028.13      
4621892.8671     -834896.1809    
4621892.8671     -823764.2319    
4621892.8671     -812632.2828    
4621892.8671     -801500.3337    
4621892.8671     -790368.3846    
4621892.8671     -779236.4356    
4621892.8671     -768104.4865    
4621892.8671     -756972.5374    
4621892.8671     -745840.5883    
4621892.8671     -734708.6392    
4621892.8671     -723576.6902    
4621892.8671     -712444.7411    
4621892.8671     -701312.792     
4621892.8671     -690180.8429    
4621892.8671     -679048.8938    
4621892.8671     -667916.9448    
4621892.8671     -656784.9957    
4621892.8671     -645653.0466    
4621892.8671     -634521.0975    
4621892.8671     -623389.1484    
4621892.8671     -612257.1994    
4621892.8671     -601125.2503    
4621892.8671     -589993.3012    
4621892.8671     -578861.3521    
4621892.8671     -567729.403     
4621892.8671     -556597.454     
4621892.8671     -545465.5049    
4621892.8671     -534333.5558    
4621892.8671     -523201.6067    
4621892.8671     -512069.6576    
4621892.8671     -500937.7086    
4621892.8671     -489805.7595    
4621892.8671     -478673.8104    
4621892.8671     -467541.8613    
4621892.8671     -456409.9123    
4621892.8671     -445277.9632    
4621892.8671     -434146.0141    
4621892.8671     -423014.065     
4621892.8671     -411882.1159    
4621892.8671     -400750.1669    
4621892.8671     -389618.2178    
4621892.8671     -378486.2687    
4621892.8671     -367354.3196    
4621892.8671     -356222.3705    
4621892.8671     -345090.4215    
4621892.8671     -333958.4724    
4621892.8671     -322826.5233    
4621892.8671     -311694.5742    
4621892.8671     -300562.6251    
4621892.8671     -289430.6761    
4621892.8671     -278298.727     
4621892.8671     -267166.7779    
4621892.8671     -256034.8288    
4621892.8671     -244902.8797    
4621892.8671     -233770.9307    
4621892.8671     -222638.9816    
4621892.8671     -211507.0325    
4621892.8671     -200375.0834    
4621892.8671     -189243.1343    
4621892.8671     -178111.1853    
4621892.8671     -166979.2362    
4621892.8671     -155847.2871    
4621892.8671     -144715.338     
4621892.8671     -133583.389     
4621892.8671     -122451.4399    
4621892.8671     -111319.4908    
4621892.8671     -100187.5417    
4621892.8671     -89055.5926     
4621892.8671     -77923.6436     
4621892.8671     -66791.6945     
4621892.8671     -55659.7454     
4621892.8671     -44527.7963     
4621892.8671     -33395.8472     
4621892.8671     -22263.8982     
4621892.8671     -11131.9491     
4621892.8671     0.0             
4621892.8671     11131.9491      
4621892.8671     22263.8982      
4621892.8671     33395.8472      
4621892.8671     44527.7963      
4621892.8671     55659.7454      
4621892.8671     66791.6945      
4621892.8671     77923.6436      
4621892.8671     89055.5926      
4621892.8671     100187.5417     
4621892.8671     111319.4908     
4621892.8671     122451.4399     
4621892.8671     133583.389      
4621892.8671     144715.338      
4621892.8671     155847.2871     
4621892.8671     166979.2362     
4621892.8671     178111.1853     
4621892.8671     189243.1343     
4621892.8671     200375.0834     
4621892.8671     211507.0325     
4621892.8671     222638.9816     
4621892.8671     233770.9307     
4621892.8671     244902.8797     
4621892.8671     256034.8288     
4621892.8671     267166.7779     
4621892.8671     278298.727      
4621892.8671     289430.6761     
4621892.8671     300562.6251     
4621892.8671     311694.5742     
4621892.8671     322826.5233     
4621892.8671     333958.4724     
4621892.8671     345090.4215     
4621892.8671     356222.3705     
4621892.8671     367354.3196     
4621892.8671     378486.2687     
4621892.8671     389618.2178     
4621892.8671     400750.1669     
4621892.8671     411882.1159     
4621892.8671     423014.065      
4621892.8671     434146.0141     
4621892.8671     445277.9632     
4621892.8671     456409.9123     
4621892.8671     467541.8613     
4621892.8671     478673.8104     
4621892.8671     489805.7595     
4636087.5271     -1035271.2644   
4636087.5271     -1024139.3153   
4636087.5271     -1013007.3662   
4636087.5271     -1001875.4171   
4636087.5271     -990743.4681    
4636087.5271     -979611.519     
4636087.5271     -968479.5699    
4636087.5271     -957347.6208    
4636087.5271     -946215.6717    
4636087.5271     -935083.7227    
4636087.5271     -923951.7736    
4636087.5271     -912819.8245    
4636087.5271     -901687.8754    
4636087.5271     -890555.9263    
4636087.5271     -879423.9773    
4636087.5271     -868292.0282    
4636087.5271     -857160.0791    
4636087.5271     -846028.13      
4636087.5271     -834896.1809    
4636087.5271     -823764.2319    
4636087.5271     -812632.2828    
4636087.5271     -801500.3337    
4636087.5271     -790368.3846    
4636087.5271     -779236.4356    
4636087.5271     -768104.4865    
4636087.5271     -756972.5374    
4636087.5271     -745840.5883    
4636087.5271     -734708.6392    
