Lattitude        Longitude       
4356957.3249     827702.556      
4357325.022      836328.9233     
4357702.3087     844955.4937     
4358089.188      853582.2721     
4358485.6631     862209.2639     
4358891.737      870836.4739     
4359307.413      879463.9074     
4359732.6944     888091.5693     
4360167.5846     896719.4648     
4360612.0871     905347.5988     
4361066.2054     913975.9765     
4361529.9432     922604.6029     
4362003.304      931233.4829     
4362486.2918     939862.6217     
4362978.9103     948492.0242     
4363481.1635     957121.6955     
4363993.0553     965751.6404     
4364514.5899     974381.864      
4365045.7714     983012.3713     
4365586.6041     991643.1671     
4366137.0922     1000274.2566    
4366697.2402     1008905.6445    
4367267.0525     1017537.3357    
4367846.5336     1026169.3353    
4368435.6882     1034801.6482    
4369034.521      1043434.2791    
4369643.0368     1052067.2329    
4370261.2403     1060700.5146    
4370889.1365     1069334.129     
4371526.7305     1077968.0808    
4372174.0273     1086602.375     
4372831.0321     1095237.0164    
4373497.7501     1103872.0096    
4374174.1867     1112507.3596    
4374860.3471     1121143.0711    
4375556.237      1129779.1487    
4376261.8618     1138415.5974    
4380145.44       -42656.4873     
4379546.1983     -34036.3289     
4378956.641      -25416.4824     
4378376.7635     -16796.9432     
4377806.561      -8177.7064      
4377246.0291     441.2328        
4376695.1634     9059.8792       
4376153.9594     17678.2376      
4375622.4128     26296.313       
4375100.5195     34914.1101      
4374588.2753     43531.6338      
4374085.6761     52148.889       
4373592.718      60765.8805      
4373109.397      69382.6134      
4372635.7092     77999.0924      
4372171.651      86615.3225      
4371717.2187     95231.3087      
4371272.4086     103847.0558     
4370837.2172     112462.5689     
4370411.641      121077.8528     
4369995.6767     129692.9125     
4369589.321      138307.7531     
4369192.5707     146922.3794     
4368805.4225     155536.7965     
4368427.8735     164151.0094     
4368059.9206     172765.0231     
4367701.5609     181378.8425     
4367352.7916     189992.4728     
4367013.6099     198605.9189     
4366684.0131     207219.1859     
4366363.9986     215832.2788     
4366053.5638     224445.2027     
4365752.7063     233057.9626     
4365461.4238     241670.5636     
4365179.7138     250283.0107     
4364907.5741     258895.3091     
4364645.0027     267507.4637     
4364391.9974     276119.4798     
4364148.5562     284731.3623     
4363914.6771     293343.1164     
4363690.3584     301954.7472     
4363475.5982     310566.2597     
4363270.3949     319177.6591     
4363074.7467     327788.9505     
4362888.6522     336400.139      
4362712.1099     345011.2297     
4362545.1184     353622.2278     
4362387.6763     362233.1384     
4362239.7824     370843.9666     
4362101.4355     379454.7175     
4361972.6346     388065.3964     
4361853.3786     396676.0082     
4361743.6665     405286.5582     
4361643.4976     413897.0515     
4361552.8709     422507.4933     
4361471.7858     431117.8887     
4361400.2417     439728.2429     
4361338.2379     448338.5609     
4361285.774      456948.848      
4361242.8495     465559.1094     
4361209.4642     474169.3501     
4361185.6177     482779.5753     
4361171.3099     491389.7902     
4361166.5406     500000.0        
4361171.3099     508610.2098     
4361185.6177     517220.4247     
4361209.4642     525830.6499     
4361242.8495     534440.8906     
4361285.774      543051.152      
4361338.2379     551661.4391     
4361400.2417     560271.7571     
4361471.7858     568882.1113     
4361552.8709     577492.5067     
4361643.4976     586102.9485     
4361743.6665     594713.4418     
4361853.3786     603323.9918     
4361972.6346     611934.6036     
4362101.4355     620545.2825     
4362239.7824     629156.0334     
4362387.6763     637766.8616     
4362545.1184     646377.7722     
4362712.1099     654988.7703     
4362888.6522     663599.861      
4363074.7467     672211.0495     
4363270.3949     680822.3409     
4363475.5982     689433.7403     
4363690.3584     698045.2528     
4363914.6771     706656.8836     
4364148.5562     715268.6377     
4364391.9974     723880.5202     
4364645.0027     732492.5363     
4364907.5741     741104.6909     
4365179.7138     749716.9893     
4365461.4238     758329.4364     
4365752.7063     766942.0374     
4366053.5638     775554.7973     
4366363.9986     784167.7212     
4366684.0131     792780.8141     
4367013.6099     801394.0811     
4367352.7916     810007.5272     
4367701.5609     818621.1575     
4368059.9206     827234.9769     
4368427.8735     835848.9906     
4368805.4225     844463.2035     
4369192.5707     853077.6206     
4369589.321      861692.2469     
4369995.6767     870307.0875     
4370411.641      878922.1472     
4370837.2172     887537.4311     
4371272.4086     896152.9442     
4371717.2187     904768.6913     
4372171.651      913384.6775     
4372635.7092     922000.9076     
4373109.397      930617.3866     
4373592.718      939234.1195     
4374085.6761     947851.111      
4374588.2753     956468.3662     
4375100.5195     965085.8899     
4375622.4128     973703.687      
4376153.9594     982321.7624     
4376695.1634     990940.1208     
4377246.0291     999558.7672     
4377806.561      1008177.7064    
4378376.7635     1016796.9432    
4378956.641      1025416.4824    
4379546.1983     1034036.3289    
4380145.44       1042656.4873    
4380754.3708     1051276.9625    
4381372.9956     1059897.7593    
4382001.3193     1068518.8823    
4382639.3469     1077140.3363    
4383287.0834     1085762.1261    
4383944.5341     1094384.2564    
4384611.704      1103006.7318    
4385288.5986     1111629.557     
4385975.2232     1120252.7367    
4386671.5832     1128876.2755    
4387377.6842     1137500.1782    
4391256.3188     -41877.0441     
4390656.6756     -33269.3841     
4390066.7228     -24662.03       
4389486.4559     -16054.9772     
4388915.8702     -7448.2209      
4388354.9613     1158.2436       
4387803.7246     9764.421        
4387262.1559     18370.316       
4386730.2508     26975.9333      
4386208.0052     35581.2778      
4385695.4149     44186.3542      
4385192.4758     52791.1673      
4384699.1841     61395.7218      
4384215.5357     70000.0226      
4383741.5269     78604.0745      
4383277.1539     87207.8823      
4382822.413      95811.4508      
4382377.3007     104414.7848     
4381941.8134     113017.8893     
4381515.9477     121620.7691     
4381099.7003     130223.4289     
4380693.0677     138825.8738     
4380296.0469     147428.1086     
4379908.6346     156030.1381     
4379530.8279     164631.9674     
4379162.6237     173233.6012     
4378804.0191     181835.0445     
4378455.0113     190436.3023     
4378115.5976     199037.3794     
4377785.7751     207638.2808     
4377465.5414     216239.0115     
4377154.894      224839.5763     
4376853.8302     233439.9803     
4376562.3478     242040.2284     
4376280.4445     250640.3255     
4376008.1181     259240.2767     
4375745.3663     267840.087      
4375492.1872     276439.7613     
4375248.5786     285039.3045     
4375014.5387     293638.7218     
4374790.0657     302238.0181     
4374575.1577     310837.1984     
4374369.8131     319436.2678     
4374174.0302     328035.2312     
4373987.8076     336634.0936     
4373811.1436     345232.8601     
4373644.037      353831.5357     
4373486.4863     362430.1255     
4373338.4905     371028.6345     
4373200.0482     379627.0676     
4373071.1584     388225.43       
4372951.8201     396823.7267     
4372842.0323     405421.9627     
4372741.7942     414020.1431     
4372651.105      422618.273      
4372569.9639     431216.3573     
4372498.3704     439814.4012     
4372436.3238     448412.4096     
4372383.8236     457010.3877     
4372340.8695     465608.3406     
4372307.4611     474206.2731     
4372283.5982     482804.1905     
4372269.2805     491402.0978     
4372264.5079     500000.0        
4372269.2805     508597.9022     
4372283.5982     517195.8095     
4372307.4611     525793.7269     
4372340.8695     534391.6594     
4372383.8236     542989.6123     
4372436.3238     551587.5904     
4372498.3704     560185.5988     
4372569.9639     568783.6427     
4372651.105      577381.727      
4372741.7942     585979.8569     
4372842.0323     594578.0373     
4372951.8201     603176.2733     
4373071.1584     611774.57       
4373200.0482     620372.9324     
4373338.4905     628971.3655     
4373486.4863     637569.8745     
4373644.037      646168.4643     
4373811.1436     654767.1399     
4373987.8076     663365.9064     
4374174.0302     671964.7688     
4374369.8131     680563.7322     
4374575.1577     689162.8016     
4374790.0657     697761.9819     
4375014.5387     706361.2782     
4375248.5786     714960.6955     
4375492.1872     723560.2387     
4375745.3663     732159.913      
4376008.1181     740759.7233     
4376280.4445     749359.6745     
4376562.3478     757959.7716     
4376853.8302     766560.0197     
4377154.894      775160.4237     
4377465.5414     783760.9885     
4377785.7751     792361.7192     
4378115.5976     800962.6206     
4378455.0113     809563.6977     
4378804.0191     818164.9555     
4379162.6237     826766.3988     
4379530.8279     835368.0326     
4379908.6346     843969.8619     
4380296.0469     852571.8914     
4380693.0677     861174.1262     
4381099.7003     869776.5711     
4381515.9477     878379.2309     
4381941.8134     886982.1107     
4382377.3007     895585.2152     
4382822.413      904188.5492     
4383277.1539     912792.1177     
4383741.5269     921395.9255     
4384215.5357     929999.9774     
4384699.1841     938604.2782     
4385192.4758     947208.8327     
4385695.4149     955813.6458     
4386208.0052     964418.7222     
4386730.2508     973024.0667     
4387262.1559     981629.684      
4387803.7246     990235.579      
4388354.9613     998841.7564     
4388915.8702     1007448.2209    
4389486.4559     1016054.9772    
4390066.7228     1024662.03      
4390656.6756     1033269.3841    
4391256.3188     1041877.0441    
4391865.6573     1050485.0147    
4392484.6958     1059093.3005    
4393113.4393     1067701.9063    
4393751.8927     1076310.8366    
4394400.061      1084920.0961    
4395057.9495     1093529.6893    
4395725.5632     1102139.621     
4396402.9076     1110749.8956    
4397089.9879     1119360.5177    
4397786.8095     1127971.4918    
4398493.3781     1136582.8226    
4402367.1575     -41095.9518     
4401767.12       -32500.8161     
4401176.779      -23905.9804     
4400596.1298     -15311.4399     
4400025.1679     -6717.19        
4399463.8887     1876.7737       
4398912.2879     10470.4561      
4398370.3611     19063.8616      
4397838.104      27656.995       
4397315.5124     36249.8609      
4396802.5822     44842.4639      
4396299.3094     53434.8088      
4395805.69       62026.9003      
4395321.7202     70618.743       
4394847.3961     79210.3416      
4394382.7139     87801.701       
4393927.6701     96392.8257      
4393482.261      104983.7206     
4393046.4832     113574.3904     
4392620.3332     122164.8399     
4392203.8076     130755.0738     
4391796.9032     139345.0968     
4391399.6167     147934.9139     
4391011.9451     156524.5298     
4390633.8853     165113.9492     
4390265.4342     173703.177      
4389906.5891     182292.218      
4389557.3471     190881.0771     
4389217.7054     199469.759      
4388887.6614     208058.2687     
4388567.2124     216646.6108     
4388256.356      225234.7904     
4387955.0897     233822.8123     
4387663.4111     242410.6813     
4387381.3179     250998.4022     
4387108.8079     259585.9801     
4386845.879      268173.4197     
4386592.5291     276760.726      
4386348.7561     285347.9038     
4386114.5583     293934.958      
4385889.9337     302521.8936     
4385674.8805     311108.7154     
4385469.3972     319695.4285     
4385273.4819     328282.0376     
4385087.1334     336868.5477     
4384910.3499     345454.9637     
4384743.1302     354041.2906     
4384585.473      362627.5333     
4384437.3769     371213.6967     
4384298.8409     379799.7858     
4384169.8638     388385.8055     
4384050.4447     396971.7607     
4383940.5825     405557.6565     
4383840.2765     414143.4977     
4383749.5258     422729.2893     
4383668.3298     431315.0363     
4383596.6877     439900.7436     
4383534.599      448486.4162     
4383482.0633     457072.0589     
4383439.08       465657.6769     
4383405.649      474243.2751     
4383381.7699     482828.8583     
4383367.4425     491414.4316     
4383362.6667     500000.0        
4383367.4425     508585.5684     
4383381.7699     517171.1417     
4383405.649      525756.7249     
4383439.08       534342.3231     
4383482.0633     542927.9411     
4383534.599      551513.5838     
4383596.6877     560099.2564     
4383668.3298     568684.9637     
4383749.5258     577270.7107     
4383840.2765     585856.5023     
4383940.5825     594442.3435     
4384050.4447     603028.2393     
4384169.8638     611614.1945     
4384298.8409     620200.2142     
4384437.3769     628786.3033     
4384585.473      637372.4667     
4384743.1302     645958.7094     
4384910.3499     654545.0363     
4385087.1334     663131.4523     
4385273.4819     671717.9624     
4385469.3972     680304.5715     
4385674.8805     688891.2846     
4385889.9337     697478.1064     
4386114.5583     706065.042      
4386348.7561     714652.0962     
4386592.5291     723239.274      
4386845.879      731826.5803     
4387108.8079     740414.0199     
4387381.3179     749001.5978     
4387663.4111     757589.3187     
4387955.0897     766177.1877     
4388256.356      774765.2096     
4388567.2124     783353.3892     
4388887.6614     791941.7313     
4389217.7054     800530.241      
4389557.3471     809118.9229     
4389906.5891     817707.782      
4390265.4342     826296.823      
4390633.8853     834886.0508     
4391011.9451     843475.4702     
4391399.6167     852065.0861     
4391796.9032     860654.9032     
4392203.8076     869244.9262     
4392620.3332     877835.1601     
4393046.4832     886425.6096     
4393482.261      895016.2794     
4393927.6701     903607.1743     
4394382.7139     912198.299      
4394847.3961     920789.6584     
4395321.7202     929381.257      
4395805.69       937973.0997     
4396299.3094     946565.1912     
4396802.5822     955157.5361     
4397315.5124     963750.1391     
4397838.104      972343.005      
4398370.3611     980936.1384     
4398912.2879     989529.5439     
4399463.8887     998123.2263     
4400025.1679     1006717.19      
4400596.1298     1015311.4399    
4401176.779      1023905.9804    
4401767.12       1032500.8161    
4402367.1575     1041095.9518    
4402976.8962     1049691.3918    
4403596.3408     1058287.1409    
4404225.4964     1066883.2035    
4404864.3678     1075479.5842    
4405512.9601     1084076.2875    
4406171.2783     1092673.3179    
4406839.3277     1101270.6799    
4407517.1136     1109868.378     
4408204.6412     1118466.4167    
4408901.9159     1127064.8004    
4409608.9434     1135663.5336    
4413477.956      -40313.2128     
4412877.5316     -31730.6274     
4412286.8096     -23148.3358     
4411705.7852     -14566.3336     
4411134.454      -5984.6162      
4410572.8115     2596.821        
4410020.8532     11177.9823      
4409478.5749     19758.8724      
4408945.9722     28339.4958      
4408423.0411     36919.8571      
4407909.7773     45499.9609      
4407406.1769     54079.8116      
4406912.236      62659.414       
4406427.9506     71238.7725      
4405953.3169     79817.892       
4405488.3313     88396.7768      
4405032.9901     96975.4318      
4404587.2897     105553.8614     
4404151.2266     114132.0705     
4403724.7974     122710.0636     
4403307.9988     131287.8454     
4402900.8274     139865.4206     
4402503.2802     148442.7938     
4402115.3539     157019.9699     
4401737.0456     165596.9534     
4401368.3523     174173.7491     
4401009.271      182750.3617     
4400659.799      191326.7959     
4400319.9335     199903.0565     
4399989.6719     208479.1482     
4399669.0116     217055.0758     
4399357.95       225630.8439     
4399056.4848     234206.4575     
4398764.6135     242781.9212     
4398482.3338     251357.2398     
4398209.6437     259932.4181     
4397946.5408     268507.4609     
4397693.0232     277082.3729     
4397449.0889     285657.1591     
4397214.7359     294231.8241     
4396989.9625     302806.3727     
4396774.7668     311380.8099     
4396569.1471     319955.1404     
4396373.102      328529.3689     
4396186.6297     337103.5005     
4396009.7289     345677.5398     
4395842.3982     354251.4917     
4395684.6363     362825.3611     
4395536.4419     371399.1528     
4395397.8138     379972.8715     
4395268.751      388546.5223     
4395149.2525     397120.1099     
4395039.3173     405693.6391     
4394938.9446     414267.1148     
4394848.1335     422840.542      
4394766.8835     431413.9254     
4394695.1937     439987.2698     
4394633.0637     448560.5802     
4394580.493      457133.8615     
4394537.4812     465707.1184     
4394504.0279     474280.3558     
4394480.1329     482853.5786     
4394465.796      491426.7918     
4394461.017      500000.0        
4394465.796      508573.2082     
4394480.1329     517146.4214     
4394504.0279     525719.6442     
4394537.4812     534292.8816     
4394580.493      542866.1385     
4394633.0637     551439.4198     
4394695.1937     560012.7302     
4394766.8835     568586.0746     
4394848.1335     577159.458      
4394938.9446     585732.8852     
4395039.3173     594306.3609     
4395149.2525     602879.8901     
4395268.751      611453.4777     
4395397.8138     620027.1285     
4395536.4419     628600.8472     
4395684.6363     637174.6389     
4395842.3982     645748.5083     
4396009.7289     654322.4602     
4396186.6297     662896.4995     
4396373.102      671470.6311     
4396569.1471     680044.8596     
4396774.7668     688619.1901     
4396989.9625     697193.6273     
4397214.7359     705768.1759     
4397449.0889     714342.8409     
4397693.0232     722917.6271     
4397946.5408     731492.5391     
4398209.6437     740067.5819     
4398482.3338     748642.7602     
4398764.6135     757218.0788     
4399056.4848     765793.5425     
4399357.95       774369.1561     
4399669.0116     782944.9242     
4399989.6719     791520.8518     
4400319.9335     800096.9435     
4400659.799      808673.2041     
4401009.271      817249.6383     
4401368.3523     825826.2509     
4401737.0456     834403.0466     
4402115.3539     842980.0301     
4402503.2802     851557.2062     
4402900.8274     860134.5794     
4403307.9988     868712.1546     
4403724.7974     877289.9364     
4404151.2266     885867.9295     
4404587.2897     894446.1386     
4405032.9901     903024.5682     
4405488.3313     911603.2232     
4405953.3169     920182.108      
4406427.9506     928761.2275     
4406912.236      937340.586      
4407406.1769     945920.1884     
4407909.7773     954500.0391     
4408423.0411     963080.1429     
4408945.9722     971660.5042     
4409478.5749     980241.1276     
4410020.8532     988822.0177     
4410572.8115     997403.179      
4411134.454      1005984.6162    
4411705.7852     1014566.3336    
4412286.8096     1023148.3358    
4412877.5316     1031730.6274    
4413477.956      1040313.2128    
4414088.0875     1048896.0964    
4414707.9307     1057479.2828    
4415337.4907     1066062.7764    
4415976.7723     1074646.5816    
4416625.7805     1083230.7029    
4417284.5205     1091815.1447    
4417952.9974     1100399.9113    
4418631.2164     1108985.0072    
4419319.1829     1117570.4367    
4420016.9023     1126156.2041    
4420724.38       1134742.3139    
4424588.7144     -39528.8295     
4423987.9104     -30958.8202     
4423396.8145     -22389.0988     
4422815.4221     -13819.6606     
4422243.7286     -5250.5015      
4421681.7296     3318.3831       
4421129.4206     11886.9976      
4420586.7974     20455.3463      
4420053.8557     29023.4339      
4419530.5913     37591.2646      
4419017.0002     46158.8431      
4418513.0784     54726.1737      
4418018.8219     63293.261       
4417534.2268     71860.1094      
4417059.2894     80426.7236      
4416594.006      88993.108       
4416138.3729     97559.2671      
4415692.3866     106125.2055     
4415256.0436     114690.9278     
4414829.3405     123256.4385     
4414412.2739     131821.7422     
4414004.8406     140386.8434     
4413607.0374     148951.7468     
4413218.8612     157516.457      
4412840.309      166080.9785     
4412471.3779     174645.316      
4412112.0648     183209.474      
4411762.3671     191773.4573     
4411422.282      200337.2705     
4411091.8068     208900.9182     
4410770.939      217464.405      
4410459.6761     226027.7356     
4410158.0156     234590.9148     
4409865.9552     243153.947      
4409583.4925     251716.8371     
4409310.6255     260279.5897     
4409047.3519     268842.2095     
4408793.6697     277404.7012     
4408549.577      285967.0695     
4408315.0717     294529.3191     
4408090.1522     303091.4547     
4407874.8165     311653.481      
4407669.0632     320215.4027     
4407472.8904     328777.2246     
4407286.2968     337338.9514     
4407109.2808     345900.5878     
4406941.8412     354462.1386     
4406783.9764     363023.6084     
4406635.6854     371585.0021     
4406496.967      380146.3244     
4406367.8201     388707.5799     
4406248.2436     397268.7736     
4406138.2367     405829.9101     
4406037.7985     414390.9942     
4405946.9282     422952.0307     
4405865.6251     431513.0242     
4405793.8886     440073.9796     
4405731.7181     448634.9016     
4405679.1131     457195.7951     
4405636.0732     465756.6647     
4405602.598      474317.5152     
4405578.6874     482878.3514     
4405564.3411     491439.1781     
4405559.559      500000.0        
4405564.3411     508560.8219     
4405578.6874     517121.6486     
4405602.598      525682.4848     
4405636.0732     534243.3353     
4405679.1131     542804.2049     
4405731.7181     551365.0984     
4405793.8886     559926.0204     
4405865.6251     568486.9758     
4405946.9282     577047.9693     
4406037.7985     585609.0058     
4406138.2367     594170.0899     
4406248.2436     602731.2264     
4406367.8201     611292.4201     
4406496.967      619853.6756     
4406635.6854     628414.9979     
4406783.9764     636976.3916     
4406941.8412     645537.8614     
4407109.2808     654099.4122     
4407286.2968     662661.0486     
4407472.8904     671222.7754     
4407669.0632     679784.5973     
4407874.8165     688346.519      
4408090.1522     696908.5453     
4408315.0717     705470.6809     
4408549.577      714032.9305     
4408793.6697     722595.2988     
4409047.3519     731157.7905     
4409310.6255     739720.4103     
4409583.4925     748283.1629     
4409865.9552     756846.053      
4410158.0156     765409.0852     
4410459.6761     773972.2644     
4410770.939      782535.595      
4411091.8068     791099.0818     
4411422.282      799662.7295     
4411762.3671     808226.5427     
4412112.0648     816790.526      
4412471.3779     825354.684      
4412840.309      833919.0215     
4413218.8612     842483.543      
4413607.0374     851048.2532     
4414004.8406     859613.1566     
4414412.2739     868178.2578     
4414829.3405     876743.5615     
4415256.0436     885309.0722     
4415692.3866     893874.7945     
4416138.3729     902440.7329     
4416594.006      911006.892      
4417059.2894     919573.2764     
4417534.2268     928139.8906     
4418018.8219     936706.739      
4418513.0784     945273.8263     
4419017.0002     953841.1569     
4419530.5913     962408.7354     
4420053.8557     970976.5661     
4420586.7974     979544.6537     
4421129.4206     988113.0024     
4421681.7296     996681.6169     
4422243.7286     1005250.5015    
4422815.4221     1013819.6606    
4423396.8145     1022389.0988    
4423987.9104     1030958.8202    
4424588.7144     1039528.8295    
4425199.2311     1048099.1309    
4425819.4654     1056669.7288    
4426449.4221     1065240.6276    
4427089.1061     1073811.8315    
4427738.5224     1082383.345     
4428397.676      1090955.1724    
4429066.5722     1099527.3178    
4429745.2162     1108099.7857    
4430433.6132     1116672.5803    
4431131.7686     1125245.7058    
4431839.688      1133819.1664    
4435699.4326     -38742.8044     
4435098.2564     -30185.397      
4434506.7939     -21628.2714     
4433925.0405     -13071.4233     
4433352.9917     -4514.8482      
4432790.643      4041.458        
4432237.99       12597.4997      
4431695.0285     21153.2812      
4431161.7543     29708.807       
4430638.1631     38264.0813      
4430124.251      46819.1085      
4429620.0138     55373.8931      
4429125.4478     63928.4394      
4428640.549      72482.7518      
4428165.3137     81036.8348      
4427699.7381     89590.6927      
4427243.8188     98144.3301      
4426797.552      106697.7513     
4426360.9344     115250.9608     
4425933.9625     123803.9631     
4425516.633      132356.7626     
4425108.9427     140909.3639     
4424710.8885     149461.7714     
4424322.4671     158013.9896     
4423943.6756     166566.0231     
4423574.5111     175117.8763     
4423214.9707     183669.5538     
4422865.0515     192221.0601     
4422524.7509     200772.3998     
4422194.0662     209323.5773     
4421872.9949     217874.5973     
4421561.5344     226425.4643     
4421259.6823     234976.1829     
4420967.4363     243526.7577     
4420684.7941     252077.1932     
4420411.7535     260627.494      
4420148.3124     269177.6647     
4419894.4687     277727.7099     
4419650.2205     286277.6342     
4419415.5658     294827.4422     
4419190.5029     303377.1385     
4418975.03       311926.7278     
4418769.1454     320476.2147     
4418572.8474     329025.6038     
4418386.1347     337574.8997     
4418209.0057     346124.107      
4418041.4591     354673.2304     
4417883.4935     363222.2746     
4417735.1077     371771.2442     
4417596.3006     380320.1437     
4417467.0711     388868.978      
4417347.4182     397417.7516     
4417237.341      405966.4692     
4417136.8385     414515.1354     
4417045.9101     423063.755      
4416964.5549     431612.3325     
4416892.7725     440160.8727     
4416830.5622     448709.3802     
4416777.9235     457257.8596     
4416734.856      465806.3157     
4416701.3595     474354.7532     
4416677.4335     482903.1766     
4416663.078      491451.5906     
4416658.2929     500000.0        
4416663.078      508548.4094     
4416677.4335     517096.8234     
4416701.3595     525645.2468     
4416734.856      534193.6843     
4416777.9235     542742.1404     
4416830.5622     551290.6198     
4416892.7725     559839.1273     
4416964.5549     568387.6675     
4417045.9101     576936.245      
4417136.8385     585484.8646     
4417237.341      594033.5308     
4417347.4182     602582.2484     
4417467.0711     611131.022      
4417596.3006     619679.8563     
4417735.1077     628228.7558     
4417883.4935     636777.7254     
4418041.4591     645326.7696     
4418209.0057     653875.893      
4418386.1347     662425.1003     
4418572.8474     670974.3962     
4418769.1454     679523.7853     
4418975.03       688073.2722     
4419190.5029     696622.8615     
4419415.5658     705172.5578     
4419650.2205     713722.3658     
4419894.4687     722272.2901     
4420148.3124     730822.3353     
4420411.7535     739372.506      
4420684.7941     747922.8068     
4420967.4363     756473.2423     
4421259.6823     765023.8171     
4421561.5344     773574.5357     
4421872.9949     782125.4027     
4422194.0662     790676.4227     
4422524.7509     799227.6002     
4422865.0515     807778.9399     
4423214.9707     816330.4462     
4423574.5111     824882.1237     
4423943.6756     833433.9769     
4424322.4671     841986.0104     
4424710.8885     850538.2286     
4425108.9427     859090.6361     
4425516.633      867643.2374     
4425933.9625     876196.0369     
4426360.9344     884749.0392     
4426797.552      893302.2487     
4427243.8188     901855.6699     
4427699.7381     910409.3073     
4428165.3137     918963.1652     
4428640.549      927517.2482     
4429125.4478     936071.5606     
4429620.0138     944626.1069     
4430124.251      953180.8915     
4430638.1631     961735.9187     
4431161.7543     970291.193      
4431695.0285     978846.7188     
4432237.99       987402.5003     
4432790.643      995958.542      
4433352.9917     1004514.8482    
4433925.0405     1013071.4233    
4434506.7939     1021628.2714    
4435098.2564     1030185.397     
4435699.4326     1038742.8044    
4436310.3272     1047300.4977    
4436930.9449     1055858.4813    
4437561.2906     1064416.7595    
4438201.3692     1072975.3364    
4438851.1856     1081534.2164    
4439510.7449     1090093.4036    
4440180.0522     1098652.9021    
4440859.1128     1107212.7163    
4441547.9318     1115772.8503    
4442246.5148     1124333.3081    
4442954.8671     1132894.0941    
4446810.1106     -37955.1397     
4446208.5695     -29410.3601     
4445616.7476     -20865.8562     
4445034.6403     -12321.6238     
4444462.2431     -3777.6587      
4443899.5517     4766.0433       
4443346.5615     13309.4864      
4442803.2684     21852.6749      
4442269.6681     30395.613       
4441745.7565     38938.305       
4441231.5296     47480.7552      
4440726.9833     56022.9679      
4440232.1138     64564.9473      
4439746.9171     73106.6977      
4439271.3897     81648.2236      
4438805.5277     90189.5292      
4438349.3276     98730.6188      
4437902.7858     107271.4968     
4437465.8988     115812.1676     
4437038.6634     124352.6355     
4436621.0762     132892.905      
4436213.1339     141432.9803     
4435814.8334     149972.8659     
4435426.1716     158512.5663     
4435047.1454     167052.0857     
4434677.7521     175591.4286     
4434317.9886     184130.5996     
4433967.8523     192669.6028     
4433627.3403     201208.443      
4433296.4502     209747.1244     
4432975.1792     218285.6515     
4432663.5249     226824.0289     
4432361.4849     235362.2609     
4432069.0569     243900.352      
4431786.2386     252438.3068     
4431513.0278     260976.1297     
4431249.4223     269513.8252     
4430995.4202     278051.3979     
4430751.0195     286588.8521     
4430516.2183     295126.1925     
4430291.0148     303663.4235     
4430075.4072     312200.5497     
4429869.3938     320737.5756     
4429672.9731     329274.5057     
4429486.1436     337811.3446     
4429308.9037     346348.0967     
4429141.2521     354884.7667     
4428983.1876     363421.3591     
4428834.7089     371957.8784     
4428695.8148     380494.3292     
4428566.5043     389030.716      
4428446.7764     397567.0434     
4428336.6301     406103.3159     
4428236.0646     414639.5382     
4428145.0792     423175.7147     
4428063.673      431711.8501     
4427991.8455     440247.9489     
4427929.5961     448784.0156     
4427876.9244     457320.055      
4427833.8299     465856.0714     
4427800.3123     474392.0696     
4427776.3714     482928.054      
4427762.0069     491464.0293     
4427757.2187     500000.0        
4427762.0069     508535.9707     
4427776.3714     517071.946      
4427800.3123     525607.9304     
4427833.8299     534143.9286     
4427876.9244     542679.945      
4427929.5961     551215.9844     
4427991.8455     559752.0511     
4428063.673      568288.1499     
4428145.0792     576824.2853     
4428236.0646     585360.4618     
4428336.6301     593896.6841     
4428446.7764     602432.9566     
4428566.5043     610969.284      
4428695.8148     619505.6708     
4428834.7089     628042.1216     
4428983.1876     636578.6409     
4429141.2521     645115.2333     
4429308.9037     653651.9033     
4429486.1436     662188.6554     
4429672.9731     670725.4943     
4429869.3938     679262.4244     
4430075.4072     687799.4503     
4430291.0148     696336.5765     
4430516.2183     704873.8075     
4430751.0195     713411.1479     
4430995.4202     721948.6021     
4431249.4223     730486.1748     
4431513.0278     739023.8703     
4431786.2386     747561.6932     
4432069.0569     756099.648      
4432361.4849     764637.7391     
4432663.5249     773175.9711     
4432975.1792     781714.3485     
4433296.4502     790252.8756     
4433627.3403     798791.557      
4433967.8523     807330.3972     
4434317.9886     815869.4004     
4434677.7521     824408.5714     
4435047.1454     832947.9143     
4435426.1716     841487.4337     
4435814.8334     850027.1341     
4436213.1339     858567.0197     
4436621.0762     867107.095      
4437038.6634     875647.3645     
4437465.8988     884187.8324     
4437902.7858     892728.5032     
4438349.3276     901269.3812     
4438805.5277     909810.4708     
4439271.3897     918351.7764     
4439746.9171     926893.3023     
4440232.1138     935435.0527     
4440726.9833     943977.0321     
4441231.5296     952519.2448     
4441745.7565     961061.695      
4442269.6681     969604.387      
4442803.2684     978147.3251     
4443346.5615     986690.5136     
4443899.5517     995233.9567     
4444462.2431     1003777.6587    
4445034.6403     1012321.6238    
4445616.7476     1020865.8562    
4446208.5695     1029410.3601    
4446810.1106     1037955.1397    
4447421.3756     1046500.1993    
4448042.3692     1055045.5429    
4448673.0962     1063591.1747    
4449313.5615     1072137.0989    
4449963.77       1080683.3196    
4450623.7269     1089229.8409    
4451293.4372     1097776.667     
4451972.9061     1106323.8018    
4452662.1388     1114871.2495    
4453361.1408     1123419.0141    
4454069.9174     1131967.0997    
